Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
RDW,http://www.mtgtop8.com/event?e=27226&d=414261&f=PI,Terasawa Yu,239,219,34.95,109,PI
Spirit Aggro,http://www.mtgtop8.com/event?e=27422&d=417727&f=PI,Nakajima Chikara,454,449,34.95,187,PI
Bant Spirit,http://www.mtgtop8.com/event?e=27446&d=417988&f=PI,Luanbraga,452,427,34.95,113,PI
UW Spirit Aggro,http://www.mtgtop8.com/event?e=26893&d=409674&f=PI,Nydethess,206,199,34.95,105,PI
Spirit Aggro,http://www.mtgtop8.com/event?e=26873&d=409494&f=PI,Maryuu Soutarou,406,410,34.95,103,PI
UW Spirit Aggro,http://www.mtgtop8.com/event?e=27228&d=414270&f=PI,Miyamoto Yoshiki,225,214,9.95,93,PI
Spirit Aggro,http://www.mtgtop8.com/event?e=26893&d=409672&f=PI,RearrangedAS,302,315,34.95,135,PI
Red Deck Wins,http://www.mtgtop8.com/event?e=27175&d=413813&f=PI,_Shatun_,148,179,34.95,128,PI
Uw Spirit Aggro,http://www.mtgtop8.com/event?e=27446&d=417995&f=PI,Bandit Keith,190,187,9.95,36,PI
UW Spirit Aggro,http://www.mtgtop8.com/event?e=26873&d=409495&f=PI,Fujiwara Kouichi,192,188,9.95,37,PI
UW Spirit Aggro,http://www.mtgtop8.com/event?e=27241&d=414412&f=PI,MissTrigger,214,198,9.95,44,PI
UW Spirit Aggro,http://www.mtgtop8.com/event?e=27241&d=414410&f=PI,L3D91,277,243,34.95,115,PI
Red Deck Wins,http://www.mtgtop8.com/event?e=27466&d=418241&f=PI,Nightblue,171,197,34.95,142,PI
Red Deck Wins,http://www.mtgtop8.com/event?e=27241&d=414409&f=PI,_Shatun_,148,179,34.95,128,PI
Spirit Aggro,http://www.mtgtop8.com/event?e=26937&d=410241&f=PI,Iwazaki Yuta,391,386,9.95,95,PI
RDW,http://www.mtgtop8.com/event?e=27158&d=413687&f=PI,Nakajima Shunichi,239,220,34.95,109,PI
UW Spirit Aggro,http://www.mtgtop8.com/event?e=26893&d=409675&f=PI,Traft,259,223,9.95,59,PI
RDW,http://www.mtgtop8.com/event?e=27010&d=411641&f=PI,Goatloving,202,178,9.95,79,PI
Red Deck Wins,http://www.mtgtop8.com/event?e=26736&d=407278&f=PI,William Richards,83,112,9.95,82,PI
Red Deck Wins,http://www.mtgtop8.com/event?e=26905&d=409808&f=PI,Th00mor,178,228,34.95,111,PI
Red Deck Wins,http://www.mtgtop8.com/event?e=26934&d=410209&f=PI,Wizard_2002,146,177,34.95,121,PI
Red Deck Wins,http://www.mtgtop8.com/event?e=27010&d=411639&f=PI,ShowTime_,151,177,34.95,123,PI
Boros Burn,http://www.mtgtop8.com/event?e=26937&d=410244&f=PI,Tanaka Shun,201,208,9.95,104,PI
Orzhov Sram,http://www.mtgtop8.com/event?e=27466&d=418231&f=PI,pinato,209,213,9.95,71,PI
Orzhov Sram,http://www.mtgtop8.com/event?e=27446&d=417992&f=PI,Rafadoomed,93,115,9.95,14,PI
Sram Aggro,http://www.mtgtop8.com/event?e=27176&d=413821&f=PI,Antoine Delalandre,170,212,9.95,64,PI
Orzhov Sram,http://www.mtgtop8.com/event?e=27094&d=413024&f=PI,Koga Ichirou,213,252,9.95,69,PI
Orzhov Sram,http://www.mtgtop8.com/event?e=27241&d=414402&f=PI,trader08111,201,240,9.95,71,PI
Orzhov Sram,http://www.mtgtop8.com/event?e=26854&d=409294&f=PI,Sano Gennma,197,231,9.95,70,PI
Orzhov Sram,http://www.mtgtop8.com/event?e=26828&d=408499&f=PI,Ooshima Shinpei,200,235,9.95,71,PI
Orzhov Sram,http://www.mtgtop8.com/event?e=27044&d=412071&f=PI,MJ_23,201,241,9.95,71,PI
Rakdos Aggro,http://www.mtgtop8.com/event?e=27316&d=416404&f=PI,Takeuchi Ryouta,367,410,34.95,204,PI
Rakdos Aggro,http://www.mtgtop8.com/event?e=27179&d=413839&f=PI,trader08111,290,333,34.95,179,PI
Orzhov Sram,http://www.mtgtop8.com/event?e=26740&d=407316&f=PI,Routine,197,227,9.95,70,PI
Orzhov Sram,http://www.mtgtop8.com/event?e=26975&d=411235&f=PI,Sano Genma,198,230,9.95,71,PI
Rakdos Midrange,http://www.mtgtop8.com/event?e=26736&d=407281&f=PI,Caleb Howe,462,510,34.95,257,PI
Rakdos Aggro,http://www.mtgtop8.com/event?e=27179&d=413837&f=PI,rastaf,290,333,34.95,179,PI
Rakdos Aggro,http://www.mtgtop8.com/event?e=27183&d=413864&f=PI,_Falcon_,326,372,34.95,193,PI
Rakdos Aggro,http://www.mtgtop8.com/event?e=27129&d=413371&f=PI,juzam_gin,261,300,34.95,114,PI
Orzhov Sram,http://www.mtgtop8.com/event?e=26790&d=407910&f=PI,ModiSapiras,200,235,9.95,71,PI
Orzhov Sram,http://www.mtgtop8.com/event?e=26701&d=406805&f=PI,ModiSapiras,198,230,9.95,71,PI
Rakdos Aggro,http://www.mtgtop8.com/event?e=27241&d=414406&f=PI,Wames13,356,397,34.95,209,PI
Rakdos Aggro,http://www.mtgtop8.com/event?e=27175&d=413820&f=PI,gazmon48,224,266,34.95,170,PI
UW Ensoul,http://www.mtgtop8.com/event?e=27175&d=413817&f=PI,torers,497,288,9.95,78,PI
Rakdos Aggro,http://www.mtgtop8.com/event?e=27466&d=418238&f=PI,Victoriouschampion,396,451,34.95,221,PI
Rakdos,http://www.mtgtop8.com/event?e=27153&d=413643&f=PI,Hmr1henrique,275,311,34.95,162,PI
Rakdos Aggro,http://www.mtgtop8.com/event?e=27054&d=412631&f=PI,RhV,295,337,34.95,178,PI
Rakdos Aggro,http://www.mtgtop8.com/event?e=27241&d=414405&f=PI,MJ_23,332,376,34.95,193,PI
UR Ensoul,http://www.mtgtop8.com/event?e=27195&d=413969&f=PI,Okabe Kiyotaka,199,231,9.95,50,PI
Uw Ensoul,http://www.mtgtop8.com/event?e=27153&d=413638&f=PI,Hamuda,508,298,9.95,84,PI
Ur Ensoul,http://www.mtgtop8.com/event?e=27186&d=413888&f=PI,Sebastian Kulpok,111,141,9.95,33,PI
Ensoul Artifacts,http://www.mtgtop8.com/event?e=27226&d=414258&f=PI,Miura Ryuuji,264,256,9.95,73,PI
UR Ensoul Artifact,http://www.mtgtop8.com/event?e=27078&d=412854&f=PI,Ishikawa Atsuhiro,195,217,9.95,83,PI
All That Glitters Aggro,http://www.mtgtop8.com/event?e=27129&d=413370&f=PI,Baku_91,497,288,9.95,78,PI
UR Ensoul Artifact,http://www.mtgtop8.com/event?e=27054&d=412630&f=PI,davidbrito,198,230,9.95,49,PI
UR Ensoul Artifact,http://www.mtgtop8.com/event?e=26745&d=407374&f=PI,Kanada Taira,183,215,9.95,43,PI
UR Ensoul,http://www.mtgtop8.com/event?e=26845&d=409144&f=PI,vihespanhol,495,289,9.95,78,PI
UW Ensoul,http://www.mtgtop8.com/event?e=27158&d=413684&f=PI,Manabe Riki,270,265,9.95,79,PI
Golgari Aggro,http://www.mtgtop8.com/event?e=27440&d=417935&f=PI,Peppe,276,349,9.95,69,PI
Collected Golgari Aggro,http://www.mtgtop8.com/event?e=27422&d=417728&f=PI,Takeno Ryou,373,471,9.95,102,PI
Golgari Citadel,http://www.mtgtop8.com/event?e=27129&d=413372&f=PI,pinkbom69,332,433,9.95,99,PI
Collected Golgari Aggro,http://www.mtgtop8.com/event?e=27195&d=413967&f=PI,Hinouchi Keita,405,504,9.95,103,PI
Golgari Aggro,http://www.mtgtop8.com/event?e=26845&d=409147&f=PI,nano_g,315,418,9.95,67,PI
Golgari Aggro,http://www.mtgtop8.com/event?e=26875&d=409508&f=PI,Satou Keisuke,296,400,9.95,71,PI
