Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Ub Fae,http://www.mtgtop8.com/event?e=27124&d=413328&f=PAU,Jeferson Borba,90,691,9.95,80,PAU
Ub Fae,http://www.mtgtop8.com/event?e=27327&d=416521&f=PAU,Leandro Wegner,90,691,9.95,80,PAU
Ub Fae,http://www.mtgtop8.com/event?e=27327&d=416522&f=PAU,Jeferson Borba,90,691,9.95,80,PAU
Dimir Faeries,http://www.mtgtop8.com/event?e=27206&d=414069&f=PAU,Jh0w,105,703,9.95,86,PAU
Urzatron,http://www.mtgtop8.com/event?e=27248&d=414474&f=PAU,Pedromax,43,228,9.95,47,PAU
Urzatron,http://www.mtgtop8.com/event?e=27248&d=414477&f=PAU,Gafanhoto,40,295,9.95,45,PAU
Dimir Faeries,http://www.mtgtop8.com/event?e=27354&d=416930&f=PAU,jpvasku,107,751,9.95,87,PAU
Ub Fae,http://www.mtgtop8.com/event?e=27124&d=413327&f=PAU,Henrique Fernandes Souza,86,687,9.95,79,PAU
Dimir Faeries,http://www.mtgtop8.com/event?e=27441&d=417950&f=PAU,medvedev,107,605,9.95,88,PAU
Urzatron,http://www.mtgtop8.com/event?e=27354&d=416935&f=PAU,mlovbo,45,324,9.95,77,PAU
Ub Fae,http://www.mtgtop8.com/event?e=27234&d=414340&f=PAU,Jeferson Borba,90,691,9.95,80,PAU
Dimir Midrange,http://www.mtgtop8.com/event?e=27144&d=413539&f=PAU,msskinbolic,106,702,9.95,86,PAU
Ub Exhume,http://www.mtgtop8.com/event?e=27256&d=414572&f=PAU,Bruno Bordin,61,578,9.95,15,PAU
Ub Flicker,http://www.mtgtop8.com/event?e=27234&d=414337&f=PAU,William Kock,66,572,9.95,27,PAU
Dimir Midrange,http://www.mtgtop8.com/event?e=27166&d=413722&f=PAU,Videgain,107,606,9.95,89,PAU
Urzatron,http://www.mtgtop8.com/event?e=27369&d=417054&f=PAU,Burninho,44,75,9.95,60,PAU
Dimir Midrange,http://www.mtgtop8.com/event?e=27144&d=413538&f=PAU,RiuuK1,86,687,9.95,79,PAU
Dimir Midrange,http://www.mtgtop8.com/event?e=27249&d=414488&f=PAU,Chocotone,55,464,9.95,44,PAU
Urzatron,http://www.mtgtop8.com/event?e=27450&d=418062&f=PAU,Calpine,42,324,9.95,75,PAU
Urzatron,http://www.mtgtop8.com/event?e=27144&d=413534&f=PAU,Alleyezonme,44,148,9.95,65,PAU
UB Faeries,http://www.mtgtop8.com/event?e=27354&d=416933&f=PAU,cicciogire,107,604,9.95,88,PAU
Dimir Control,http://www.mtgtop8.com/event?e=27357&d=416957&f=PAU,Calpine,29,700,9.95,27,PAU
Tron,http://www.mtgtop8.com/event?e=27206&d=414067&f=PAU,Marcelo137,35,290,9.95,56,PAU
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417947&f=PAU,HeWhoIsInTheWater,42,370,9.95,68,PAU
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417951&f=PAU,Calpine,42,324,9.95,75,PAU
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417943&f=PAU,mlovbo,43,320,9.95,72,PAU
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417938&f=PAU,MatheusPonciano,45,324,9.95,77,PAU
Dimir Faeries,http://www.mtgtop8.com/event?e=27441&d=417952&f=PAU,dragon7k,98,746,9.95,86,PAU
