Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Mardu Knights,http://www.mtgtop8.com/event?e=27105&d=413179&f=ST,Raffaele Lo Moro,208,224,9.95,39,ST
WW All That Glitters,http://www.mtgtop8.com/event?e=27034&d=411883&f=ST,Nelson Rodrigues,30,39,9.95,15,ST
6 Mardu Knight,http://www.mtgtop8.com/event?e=27132&d=413422&f=ST,Paulo Chiozzani,193,201,9.95,50,ST
Mardu Knights Aggro,http://www.mtgtop8.com/event?e=27008&d=411616&f=ST,Jacob Sklar,234,248,9.95,56,ST
Dimir Midrange,http://www.mtgtop8.com/event?e=26837&d=408578&f=ST,Brant Cox,193,199,34.95,132,ST
Golgari Aggro,http://www.mtgtop8.com/event?e=27137&d=413468&f=ST,Many Toed Cat Productions,385,414,34.95,148,ST
Mono Blue Aggro,http://www.mtgtop8.com/event?e=26899&d=409731&f=ST,Rashid Davis,106,124,34.95,107,ST
Mono Blue Aggro,http://www.mtgtop8.com/event?e=26968&d=411138&f=ST,Onozuka Yuushi,124,142,34.95,113,ST
Dimir Aggro,http://www.mtgtop8.com/event?e=27418&d=417653&f=ST,Rikhter,311,160,34.95,250,ST
Dimir Aggro,http://www.mtgtop8.com/event?e=27408&d=417494&f=ST,Victor Beauchamp,162,133,34.95,118,ST
Dimir Aggro,http://www.mtgtop8.com/event?e=27431&d=417805&f=ST,Giovanni Agrella,213,165,34.95,130,ST
Orzhov Aggro,http://www.mtgtop8.com/event?e=27002&d=411536&f=ST,Adam Hernandez,130,150,9.95,74,ST
Abzan Aggro,http://www.mtgtop8.com/event?e=27039&d=411919&f=ST,Aaron Moller,251,277,9.95,46,ST
Sultai Aggro,http://www.mtgtop8.com/event?e=27350&d=416882&f=ST,Christopher Caravello,478,497,59.95,287,ST
Golgari Aggro,http://www.mtgtop8.com/event?e=26733&d=407255&f=ST,William Lutes,248,276,34.95,104,ST
Golgari Aggro,http://www.mtgtop8.com/event?e=26807&d=408129&f=ST,Many Toed Cat Productions,385,416,34.95,148,ST
Mardu Aggro,http://www.mtgtop8.com/event?e=26969&d=411151&f=ST,Zac Lee,276,285,9.95,81,ST
Sultai Aggro,http://www.mtgtop8.com/event?e=26777&d=407704&f=ST,Ian Birrell,565,598,59.95,309,ST
Sultai Trial Midrange,http://www.mtgtop8.com/event?e=26969&d=411155&f=ST,Davis Munsat,510,525,34.95,222,ST
Sultai Flash,http://www.mtgtop8.com/event?e=27030&d=411809&f=ST,Brandon Pascal,475,502,34.95,219,ST
Mono Blue Aggro,http://www.mtgtop8.com/event?e=26785&d=407835&f=ST,Mark Brindley,136,157,34.95,126,ST
Dimir Flash,http://www.mtgtop8.com/event?e=27246&d=414460&f=ST,Inaba Konann,241,247,34.95,151,ST
Abzan Life,http://www.mtgtop8.com/event?e=26733&d=407254&f=ST,Joshua Claytor,273,298,34.95,66,ST
Sultai Aggro,http://www.mtgtop8.com/event?e=26751&d=407436&f=ST,Hgrose,515,556,34.95,171,ST
Golgari Aggro,http://www.mtgtop8.com/event?e=26772&d=407659&f=ST,Renzo Verkooren,76,84,9.95,28,ST
Mono Blue Aggro,http://www.mtgtop8.com/event?e=27142&d=413501&f=ST,Yuzawa Ayato,132,159,34.95,114,ST
Golgari Citadel,http://www.mtgtop8.com/event?e=27343&d=416797&f=ST,Hosokawa Yuuya,181,206,34.95,62,ST
Abzan DOOM Yorion,http://www.mtgtop8.com/event?e=26915&d=409942&f=ST,Hgrose,250,282,9.95,52,ST
Dimir Midrange,http://www.mtgtop8.com/event?e=27105&d=413181&f=ST,Thiago da Silva,224,241,34.95,152,ST
Abzan Kethis Aggro,http://www.mtgtop8.com/event?e=26767&d=407623&f=ST,Brandon Bryant,350,379,9.95,96,ST
Orzhov Aggro,http://www.mtgtop8.com/event?e=27435&d=417867&f=ST,Ashlizzlle,153,81,9.95,121,ST
Sultai Aggro,http://www.mtgtop8.com/event?e=26754&d=407477&f=ST,Many Toed Cat Productions,691,724,59.95,311,ST
Orzhov Aggro,http://www.mtgtop8.com/event?e=26877&d=409530&f=ST,Thomas Little,55,77,9.95,10,ST
Orzhov Life,http://www.mtgtop8.com/event?e=26834&d=408559&f=ST,Rizalino Jose Sanchez,20,48,9.95,1,ST
Selesnya Aggro,http://www.mtgtop8.com/event?e=27367&d=417043&f=ST,Ide Kazushige,134,157,9.95,25,ST
Selesnya Aggro,http://www.mtgtop8.com/event?e=27308&d=416298&f=ST,Meguro Masato,147,184,9.95,32,ST
Azorius Aggro,http://www.mtgtop8.com/event?e=27165&d=413718&f=ST,Takao Akinao,136,158,9.95,96,ST
Azorius Aggro,http://www.mtgtop8.com/event?e=27083&d=412911&f=ST,Manuel Lanceta,124,133,9.95,82,ST
Azorius Aggro,http://www.mtgtop8.com/event?e=27083&d=412914&f=ST,David Carrera,102,120,9.95,56,ST
Selesnya Aggro,http://www.mtgtop8.com/event?e=27196&d=413979&f=ST,Machida Akira,227,252,9.95,69,ST
UR Aggro,http://www.mtgtop8.com/event?e=27324&d=416495&f=ST,Ward Beutels,33,75,9.95,4,ST
Sultai Control,http://www.mtgtop8.com/event?e=27413&d=417581&f=ST,Roy Varney,555,577,59.95,328,ST
Grixis Aggro,http://www.mtgtop8.com/event?e=26848&d=409189&f=ST,Florian Klein,301,335,34.95,115,ST
Sultai Control,http://www.mtgtop8.com/event?e=27365&d=417023&f=ST,Sean Gallagher,571,620,34.95,231,ST
Sultai Control,http://www.mtgtop8.com/event?e=27393&d=417361&f=ST,Jason Williamson,519,533,59.95,299,ST
Sultai Control,http://www.mtgtop8.com/event?e=27365&d=417025&f=ST,Scott Michonski,561,579,34.95,261,ST
Sultai Control,http://www.mtgtop8.com/event?e=27365&d=417022&f=ST,Slatorade,589,615,59.95,260,ST
Other,http://www.mtgtop8.com/event?e=27457&d=418140&f=ST,Jason Fleurant,342,214,34.95,181,ST
Sultai Control,http://www.mtgtop8.com/event?e=27340&d=416773&f=ST,Max Sorgenfrey,601,647,34.95,254,ST
Other,http://www.mtgtop8.com/event?e=26912&d=409899&f=ST,Lamario Harris,154,165,34.95,138,ST
Sultai Control,http://www.mtgtop8.com/event?e=27340&d=416774&f=ST,Mike Brill,573,623,34.95,231,ST
Sultai Control,http://www.mtgtop8.com/event?e=27382&d=417172&f=ST,Zac Jacques,494,476,34.95,302,ST
Sultai Control,http://www.mtgtop8.com/event?e=27408&d=417490&f=ST,Zach Allen,510,524,59.95,322,ST
Sultai Control,http://www.mtgtop8.com/event?e=27464&d=418217&f=ST,Gabriel Nicholas,510,495,59.95,315,ST
6 Other,http://www.mtgtop8.com/event?e=26912&d=409891&f=ST,Andrea Cislaghi,124,145,9.95,66,ST
Sultai Control,http://www.mtgtop8.com/event?e=27416&d=417633&f=ST,Lamario Harris,582,583,59.95,332,ST
6 Other,http://www.mtgtop8.com/event?e=26945&d=410304&f=ST,Martin Stübe,289,301,34.95,136,ST
Sultai Control,http://www.mtgtop8.com/event?e=27390&d=417317&f=ST,Jamal Clinton,482,472,34.95,291,ST
Sultai Control,http://www.mtgtop8.com/event?e=27340&d=416777&f=ST,Alfredo Barragan,603,622,59.95,285,ST
Selesnya Aggro,http://www.mtgtop8.com/event?e=26685&d=406627&f=ST,Peter Steenbeke,41,57,9.95,5,ST
Sultai Control,http://www.mtgtop8.com/event?e=27340&d=416775&f=ST,Ed Bracamontes,534,560,34.95,224,ST
6 Other,http://www.mtgtop8.com/event?e=26912&d=409890&f=ST,Aaron Moller,289,318,9.95,62,ST
6 Sultai Control,http://www.mtgtop8.com/event?e=27390&d=417279&f=ST,Voltaic,498,475,34.95,302,ST
Sultai Control,http://www.mtgtop8.com/event?e=27448&d=418021&f=ST,O_danielakos,502,492,59.95,325,ST
Other,http://www.mtgtop8.com/event?e=27132&d=413430&f=ST,Wander Tiriaco,664,786,34.95,261,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27462&d=418201&f=ST,Richard Neal,498,963,59.95,330,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27458&d=418144&f=ST,Adam Hernandez,518,543,59.95,340,ST
Sultai Control,http://www.mtgtop8.com/event?e=27340&d=416772&f=ST,Eric Froehlich,589,615,59.95,260,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27462&d=418199&f=ST,Andrew Black,368,490,34.95,226,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27453&d=418082&f=ST,Kazuki Kawata,600,741,59.95,342,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27458&d=418146&f=ST,Zachary Okorn,432,497,59.95,293,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27459&d=418160&f=ST,Hironori Tanaka,442,498,59.95,310,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27454&d=418086&f=ST,Maher Samuel,467,556,59.95,312,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27429&d=417786&f=ST,Riley Hicks,400,460,59.95,255,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27464&d=418215&f=ST,Javier Vargas,330,412,34.95,248,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27464&d=418216&f=ST,Case Johnson,327,421,59.95,234,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27459&d=418165&f=ST,Masahide Moriyama,540,620,59.95,352,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27458&d=418145&f=ST,Alex Friedrichsen,472,525,59.95,322,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27457&d=418130&f=ST,Zachary Okorn,432,497,59.95,293,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27459&d=418163&f=ST,Adam Hernandez,518,543,59.95,349,ST
Sultai Control,http://www.mtgtop8.com/event?e=27348&d=416853&f=ST,Gaël Lafenêtre,597,618,59.95,312,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27457&d=418132&f=ST,Alex Friedrichsen,472,521,59.95,331,ST
Sultai Control,http://www.mtgtop8.com/event?e=27348&d=416854&f=ST,Zachary Okorn,596,617,59.95,313,ST
Sultai Control,http://www.mtgtop8.com/event?e=27348&d=416856&f=ST,Zach Dubin,630,648,59.95,296,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27430&d=417792&f=ST,Ryosuke Nishiura,492,564,59.95,323,ST
Temur Control,http://www.mtgtop8.com/event?e=27445&d=417986&f=ST,Alan Schuer,45,117,9.95,14,ST
Omnath Ramp,http://www.mtgtop8.com/event?e=27413&d=417582&f=ST,Outback _,554,631,59.95,347,ST
Temur Control,http://www.mtgtop8.com/event?e=27308&d=416297&f=ST,Yuzawa Ayato,626,635,59.95,355,ST
Temur Control,http://www.mtgtop8.com/event?e=27172&d=413792&f=ST,Sancho,626,633,59.95,354,ST
Temur Control,http://www.mtgtop8.com/event?e=27231&d=414301&f=ST,PykaPower,626,635,59.95,354,ST
Temur Control,http://www.mtgtop8.com/event?e=27193&d=413952&f=ST,Ignacio Villasuso,626,635,59.95,355,ST
6 Temur Control,http://www.mtgtop8.com/event?e=27390&d=417272&f=ST,Jan Giersdorf,451,397,34.95,294,ST
Temur Control,http://www.mtgtop8.com/event?e=27027&d=411777&f=ST,Richard Zhang,680,663,59.95,409,ST
Temur Control,http://www.mtgtop8.com/event?e=27003&d=411544&f=ST,Erin Diaz,546,564,59.95,261,ST
Temur Control,http://www.mtgtop8.com/event?e=26763&d=407570&f=ST,Sam Jakimovski,613,631,34.95,345,ST
Temur Reclamation,http://www.mtgtop8.com/event?e=26749&d=407422&f=ST,Kazuki Kawata,544,540,59.95,276,ST
Temur Reclamation,http://www.mtgtop8.com/event?e=26750&d=407426&f=ST,Austin Yost,552,537,34.95,321,ST
Temur Control,http://www.mtgtop8.com/event?e=26781&d=407773&f=ST,Maher Samuel,621,624,59.95,347,ST
Temur Control,http://www.mtgtop8.com/event?e=26787&d=407854&f=ST,Santos Nic,687,691,59.95,363,ST
Temur Control,http://www.mtgtop8.com/event?e=27114&d=413246&f=ST,Alejandro Medina Sandín,617,593,59.95,393,ST
Temur Reclamation,http://www.mtgtop8.com/event?e=26749&d=407424&f=ST,Ryuji,516,501,34.95,285,ST
Temur Control,http://www.mtgtop8.com/event?e=26912&d=409901&f=ST,Vlad Atheris,548,587,34.95,247,ST
UW Control,http://www.mtgtop8.com/event?e=27222&d=414177&f=ST,Tristan Cohen-rider,206,220,9.95,78,ST
UW Control,http://www.mtgtop8.com/event?e=27014&d=411683&f=ST,Lukas Dusek,295,336,34.95,103,ST
6 Temur Reclamation,http://www.mtgtop8.com/event?e=26728&d=407094&f=ST,Toni Ramis Pascual,582,572,59.95,324,ST
UW Control,http://www.mtgtop8.com/event?e=27134&d=413434&f=ST,Tristan Cohen-rider,203,217,9.95,77,ST
Temur Reclamation,http://www.mtgtop8.com/event?e=26731&d=407228&f=ST,Lydia Aldrich,575,575,59.95,384,ST
UW Control,http://www.mtgtop8.com/event?e=27045&d=412531&f=ST,Tulio Jaudy,194,213,34.95,122,ST
Temur Reclamation,http://www.mtgtop8.com/event?e=26728&d=407089&f=ST,Nicolas King,591,575,59.95,402,ST
Temur Reclamation,http://www.mtgtop8.com/event?e=26728&d=407088&f=ST,Adrian Casabo,582,569,59.95,399,ST
UW Control,http://www.mtgtop8.com/event?e=27435&d=417868&f=ST,Seth Manfield,164,148,9.95,84,ST
UW Control,http://www.mtgtop8.com/event?e=27045&d=412541&f=ST,Walter Coquemala Filho,343,348,34.95,181,ST
UW Control,http://www.mtgtop8.com/event?e=27190&d=413915&f=ST,Joao Victor Pontes,198,210,34.95,117,ST
UW Control,http://www.mtgtop8.com/event?e=26900&d=409750&f=ST,Lukas Honnay,217,234,9.95,80,ST
UW Control,http://www.mtgtop8.com/event?e=26968&d=411142&f=ST,Torii Yuuto,112,139,9.95,14,ST
UW Control,http://www.mtgtop8.com/event?e=26949&d=410341&f=ST,Joshua Lea,148,178,9.95,36,ST
UW Control,http://www.mtgtop8.com/event?e=26865&d=409394&f=ST,Andrea Cislaghi,148,178,9.95,36,ST
UW Control,http://www.mtgtop8.com/event?e=26767&d=407626&f=ST,Adam Wallace,221,250,34.95,107,ST
UW Control,http://www.mtgtop8.com/event?e=26782&d=407788&f=ST,Leon Milton,345,359,34.95,111,ST
UW Control,http://www.mtgtop8.com/event?e=26969&d=411145&f=ST,Joe Lockhart,349,354,34.95,182,ST
UW Control,http://www.mtgtop8.com/event?e=27082&d=412905&f=ST,Matsui Toshinori,242,256,9.95,91,ST
UW Control,http://www.mtgtop8.com/event?e=26730&d=407166&f=ST,Roman Fusco,358,358,34.95,310,ST
UW Control,http://www.mtgtop8.com/event?e=26731&d=407226&f=ST,Richard Neal,282,291,34.95,222,ST
Orzhov DOOM,http://www.mtgtop8.com/event?e=27157&d=413658&f=ST,Hugo Carneiro,121,142,9.95,49,ST
Orzhov DOOM,http://www.mtgtop8.com/event?e=27157&d=413657&f=ST,Alvaro Garcia Velez,166,186,9.95,82,ST
UW Control,http://www.mtgtop8.com/event?e=26822&d=408412&f=ST,Marlon Cisneros,236,272,34.95,100,ST
Orzhov DOOM Yorion,http://www.mtgtop8.com/event?e=27238&d=414364&f=ST,Alvaro Garcia Velez,166,186,9.95,82,ST
UW Control,http://www.mtgtop8.com/event?e=26945&d=410305&f=ST,Lukas Dusek,358,396,9.95,98,ST
Orzhov DOOM,http://www.mtgtop8.com/event?e=27041&d=411953&f=ST,Josh Yukawa,264,294,9.95,62,ST
UW Control,http://www.mtgtop8.com/event?e=26762&d=407556&f=ST,Hosokawa Yuuya,282,292,34.95,222,ST
Jund,http://www.mtgtop8.com/event?e=26807&d=408128&f=ST,Jason Moon,253,271,9.95,67,ST
Jund Sacrifice,http://www.mtgtop8.com/event?e=26714&d=406953&f=ST,Bryan Gutierrez,277,293,9.95,71,ST
Jund Sacrifice,http://www.mtgtop8.com/event?e=26744&d=407359&f=ST,Joseph Sanchez,260,278,9.95,66,ST
Orzhov Control,http://www.mtgtop8.com/event?e=27006&d=411581&f=ST,Jonathan Deleon,125,148,9.95,48,ST
Orzhov Yorion DOOM,http://www.mtgtop8.com/event?e=26777&d=407703&f=ST,Montserrat Garcia,152,210,9.95,50,ST
Jund,http://www.mtgtop8.com/event?e=27324&d=416497&f=ST,Renzo Verkooren,80,111,9.95,12,ST
Jund Sacrifice,http://www.mtgtop8.com/event?e=26906&d=409819&f=ST,Ryan Lello,256,279,9.95,54,ST
Jund,http://www.mtgtop8.com/event?e=26949&d=410343&f=ST,Jason Moon,248,267,9.95,69,ST
Jund Sacrifice,http://www.mtgtop8.com/event?e=26695&d=406728&f=ST,Michael Bonde,256,281,9.95,54,ST
Orzhov DOOM,http://www.mtgtop8.com/event?e=26839&d=408997&f=ST,David Besso,167,192,9.95,84,ST
Jund Sacrifice,http://www.mtgtop8.com/event?e=26728&d=407087&f=ST,Sancho,260,279,9.95,67,ST
Orzhov Yorion DOOM,http://www.mtgtop8.com/event?e=26806&d=408117&f=ST,Mark Johnson,162,183,9.95,73,ST
Orzhov DOOM,http://www.mtgtop8.com/event?e=27034&d=411879&f=ST,Jonathan Deleon,124,146,9.95,49,ST
Orzhov Yorion DOOM,http://www.mtgtop8.com/event?e=26778&d=407741&f=ST,Rashid Davis,172,196,9.95,68,ST
Jund Sacrifice,http://www.mtgtop8.com/event?e=26762&d=407557&f=ST,Takahashi Ippei,269,285,9.95,58,ST
Orzhov DOOM,http://www.mtgtop8.com/event?e=26798&d=407963&f=ST,Stefan Günther,251,281,9.95,54,ST
Bant Control,http://www.mtgtop8.com/event?e=26771&d=407646&f=ST,Marley Lawrence,532,600,34.95,288,ST
Jund Sacrifice,http://www.mtgtop8.com/event?e=26742&d=407341&f=ST,EthanGriffith,260,279,9.95,66,ST
Orzhov DOOM,http://www.mtgtop8.com/event?e=26754&d=407464&f=ST,Thug,163,186,9.95,72,ST
Orzhov Yorion DOOM,http://www.mtgtop8.com/event?e=26754&d=407466&f=ST,Montserrat Garcia,160,188,9.95,69,ST
Orzhov DOOM,http://www.mtgtop8.com/event?e=27034&d=411884&f=ST,Fernando Vieira,168,197,9.95,80,ST
Orzhov Yorion,http://www.mtgtop8.com/event?e=27034&d=411881&f=ST,Alvaro Garcia Velez,155,176,9.95,71,ST
Bant Ramp,http://www.mtgtop8.com/event?e=26906&d=409816&f=ST,Jae Ho Kwak,562,591,34.95,333,ST
Bant Control,http://www.mtgtop8.com/event?e=26730&d=407162&f=ST,Alfredo Barragan,545,590,34.95,325,ST
6 Orzhov DOOM,http://www.mtgtop8.com/event?e=27042&d=412056&f=ST,Josh Yukawa,255,287,9.95,63,ST
Bant Control,http://www.mtgtop8.com/event?e=26743&d=407348&f=ST,Renzo Arana,654,653,59.95,404,ST
Bant Ramp,http://www.mtgtop8.com/event?e=26906&d=409814&f=ST,Mikel Barcelos,636,664,59.95,358,ST
Bant Control,http://www.mtgtop8.com/event?e=26723&d=407011&f=ST,Colin Byrne,685,709,59.95,422,ST
Bant Control,http://www.mtgtop8.com/event?e=26709&d=406897&f=ST,Alessandro Ruggiero,728,782,59.95,415,ST
Bant Control,http://www.mtgtop8.com/event?e=26742&d=407338&f=ST,dedallus,709,718,59.95,445,ST
Bant Control,http://www.mtgtop8.com/event?e=26690&d=406664&f=ST,Hironori Tanaka,623,624,59.95,394,ST
Bant Control,http://www.mtgtop8.com/event?e=26686&d=406633&f=ST,Alessandro Ruggiero,728,788,59.95,408,ST
UB Control,http://www.mtgtop8.com/event?e=27459&d=418167&f=ST,Ryosuke Nishiura,179,164,34.95,113,ST
Rakdos Control,http://www.mtgtop8.com/event?e=27240&d=414386&f=ST,Jelle Lauwers,43,52,9.95,4,ST
UB Control,http://www.mtgtop8.com/event?e=27324&d=416494&f=ST,Sander De Quick,76,115,9.95,6,ST
Izzet Control,http://www.mtgtop8.com/event?e=26877&d=409531&f=ST,Quinten Cauwelier,41,70,9.95,13,ST
UR Control,http://www.mtgtop8.com/event?e=27085&d=412942&f=ST,Ward Beutels,33,64,9.95,4,ST
Izzet Control,http://www.mtgtop8.com/event?e=27240&d=414387&f=ST,Robbe Schildermans,29,54,9.95,12,ST
Rakdos Control,http://www.mtgtop8.com/event?e=27085&d=412943&f=ST,Jelle Lauwers,54,61,9.95,12,ST
UB Control,http://www.mtgtop8.com/event?e=27453&d=418083&f=ST,Nicolas King,193,165,34.95,138,ST
4c Control,http://www.mtgtop8.com/event?e=26760&d=407537&f=ST,Harodt Loveday,633,624,34.95,321,ST
4cc,http://www.mtgtop8.com/event?e=26699&d=406787&f=ST,Allan Araujo Gontijo,299,334,34.95,145,ST
UB Control,http://www.mtgtop8.com/event?e=26685&d=406625&f=ST,Teddie Andersson,74,116,9.95,5,ST
Izzet Control,http://www.mtgtop8.com/event?e=27445&d=417984&f=ST,Teddie Andersson,80,122,9.95,18,ST
Izzet Control,http://www.mtgtop8.com/event?e=26877&d=409533&f=ST,Teddie Andersson,67,110,9.95,14,ST
Esper DOOM Yorion,http://www.mtgtop8.com/event?e=27067&d=412713&f=ST,Stefan Günther,228,261,9.95,44,ST
UB Control,http://www.mtgtop8.com/event?e=27038&d=411909&f=ST,Lautaro Valenzuela,195,217,9.95,77,ST
UB Control,http://www.mtgtop8.com/event?e=27430&d=417795&f=ST,Rashid Davis,238,224,34.95,115,ST
Simic Control,http://www.mtgtop8.com/event?e=26947&d=410327&f=ST,Takeno Ryou,565,665,59.95,280,ST
Esper Yorion,http://www.mtgtop8.com/event?e=27379&d=417146&f=ST,DontKnoxTheHustle,229,257,9.95,62,ST
Simic Control,http://www.mtgtop8.com/event?e=26848&d=409190&f=ST,Ian Birrell,638,738,34.95,308,ST
6 Simic Control,http://www.mtgtop8.com/event?e=27390&d=417275&f=ST,Sam Snyder,656,664,59.95,411,ST
UB Control,http://www.mtgtop8.com/event?e=26685&d=406615&f=ST,Peter Jönsson,73,113,9.95,6,ST
4cc,http://www.mtgtop8.com/event?e=27408&d=417480&f=ST,Brad Nelson,526,461,59.95,309,ST
UB Control,http://www.mtgtop8.com/event?e=26772&d=407653&f=ST,Peter Jönsson,73,115,9.95,6,ST
UB Control,http://www.mtgtop8.com/event?e=26772&d=407654&f=ST,Sander De Quick,74,113,9.95,5,ST
4cc,http://www.mtgtop8.com/event?e=26742&d=407337&f=ST,Phil_Ivey,532,541,59.95,378,ST
Esper DOOM Uro,http://www.mtgtop8.com/event?e=27343&d=416798&f=ST,Yokokawa Yuuta,646,660,34.95,290,ST
Esper Control,http://www.mtgtop8.com/event?e=27343&d=416796&f=ST,Itou Motoaki,171,198,9.95,78,ST
4c Yorion,http://www.mtgtop8.com/event?e=27448&d=418015&f=ST,Phill_Hellmuth,526,460,59.95,309,ST
6 Esper DOOM Yorion,http://www.mtgtop8.com/event?e=27045&d=412515&f=ST,Davide Conterno,223,254,9.95,39,ST
Esper Control,http://www.mtgtop8.com/event?e=27034&d=411871&f=ST,Stefan Günther,248,283,9.95,55,ST
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27093&d=413013&f=ST,Julio Sosa,491,492,34.95,260,ST
Dimir Mill,http://www.mtgtop8.com/event?e=27454&d=418087&f=ST,Guilherme Diniz,139,130,9.95,56,ST
Bant Gyruda,http://www.mtgtop8.com/event?e=26837&d=408579&f=ST,Eric Richards,278,293,9.95,40,ST
Jeskai Control,http://www.mtgtop8.com/event?e=26808&d=408140&f=ST,Thiago Almeida,403,486,34.95,119,ST
Jeskai Control,http://www.mtgtop8.com/event?e=26883&d=409589&f=ST,Lukas Dusek,344,385,9.95,97,ST
Mono Black Control,http://www.mtgtop8.com/event?e=27006&d=411582&f=ST,Vitor Costa,209,299,34.95,144,ST
Gyruda,http://www.mtgtop8.com/event?e=27258&d=414585&f=ST,Synergizer,463,471,34.95,106,ST
Mono Black Control,http://www.mtgtop8.com/event?e=26947&d=410326&f=ST,Nagata Akihiko,142,214,9.95,75,ST
Grixis Control,http://www.mtgtop8.com/event?e=26685&d=406626&f=ST,Robbe Schildermans,25,48,9.95,12,ST
