Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder
Bant Control,http://www.mtgtop8.com/event?e=27212&d=414110&f=MO,Suzuki Kazuhiro,1196,1322,59.95,715
Bant Control,http://www.mtgtop8.com/event?e=27128&d=413362&f=MO,Inagaki Hiroto,1225,1365,59.95,552
Bant Control,http://www.mtgtop8.com/event?e=27209&d=414095&f=MO,ImmanuelKantrolGod,1194,1344,59.95,618
Bant Reclamation,http://www.mtgtop8.com/event?e=27211&d=414101&f=MO,Hermann Fehlauer,1279,1397,59.95,738
Bant Snowblade,http://www.mtgtop8.com/event?e=27236&d=414354&f=MO,Francesco Bergami,904,1656,59.95,515
Bant Control,http://www.mtgtop8.com/event?e=27404&d=417451&f=MO,Behruz Abdolahi,1218,1658,59.95,564
Bant Midrange,http://www.mtgtop8.com/event?e=27198&d=414004&f=MO,Kajioka Akira,1187,1289,59.95,653
Bant Control,http://www.mtgtop8.com/event?e=27106&d=413186&f=MO,McWinSauce,1124,1259,59.95,633
Bant Control,http://www.mtgtop8.com/event?e=27352&d=416896&f=MO,Colombo Erik,1185,1333,59.95,626
Bant Field Control,http://www.mtgtop8.com/event?e=27155&d=413648&f=MO,Jonathan Eme,1145,1290,59.95,631
Bant Control,http://www.mtgtop8.com/event?e=27296&d=416189&f=MO,DarkKeeper,1121,1240,59.95,640
Bant Midrange,http://www.mtgtop8.com/event?e=27198&d=414003&f=MO,Hirano Jun,1256,1955,59.95,591
Bant Control,http://www.mtgtop8.com/event?e=27233&d=414325&f=MO,ImmanuelKantrolGod,1227,1356,59.95,644
Bant Reclamation,http://www.mtgtop8.com/event?e=27341&d=416784&f=MO,Yamada?takurou,947,1055,59.95,499
Bant Control,http://www.mtgtop8.com/event?e=27309&d=416313&f=MO,Yamazaki Ryouta,1213,1350,59.95,606
Bant Control,http://www.mtgtop8.com/event?e=27161&d=413703&f=MO,McWinSauce,1122,1279,59.95,636
Bant Control,http://www.mtgtop8.com/event?e=27056&d=412661&f=MO,McWinSauce,1177,1314,59.95,688
Bant Utopia,http://www.mtgtop8.com/event?e=27021&d=411734&f=MO,Icteridae,1018,1126,59.95,500
Temur Reclamation,http://www.mtgtop8.com/event?e=26999&d=411502&f=MO,Kobe Tang,1255,1576,59.95,640
Bant Control,http://www.mtgtop8.com/event?e=27056&d=412660&f=MO,ImmanuelKantrolGod,1264,1406,59.95,599
Temur Reclamation,http://www.mtgtop8.com/event?e=26940&d=410268&f=MO,Seo Hiroki,1303,1669,59.95,571
Temur Control,http://www.mtgtop8.com/event?e=26940&d=410269&f=MO,Kawakami Hiroshi,1420,1807,59.95,716
Temur Reclamation,http://www.mtgtop8.com/event?e=27235&d=414341&f=MO,Fwdr3,1346,1713,59.95,691
Temur Reclamation,http://www.mtgtop8.com/event?e=26891&d=409649&f=MO,mindcandy,1323,1652,59.95,654
Temur Reclamation,http://www.mtgtop8.com/event?e=26966&d=411121&f=MO,TwistedWombat,1255,1576,59.95,640
Temur Reclamation,http://www.mtgtop8.com/event?e=27212&d=414111&f=MO,Iwazaki Yuuta,1340,1667,59.95,691
Temur Reclamation,http://www.mtgtop8.com/event?e=27235&d=414342&f=MO,Jacob Gonzalez,1317,1662,59.95,656
Temur Control,http://www.mtgtop8.com/event?e=27353&d=416912&f=MO,DFrank,1253,1621,59.95,688
Temur Control,http://www.mtgtop8.com/event?e=26861&d=409370&f=MO,Tsutamoto Hokuto,1335,1730,59.95,513
Temur Reclamation,http://www.mtgtop8.com/event?e=26833&d=408543&f=MO,Miyagishi Makoto,1037,1382,59.95,544
Temur Control,http://www.mtgtop8.com/event?e=27081&d=412888&f=MO,Itou Daiki,1267,1682,59.95,664
UW Control,http://www.mtgtop8.com/event?e=27192&d=413940&f=MO,Nicholas Bradish,874,1046,59.95,411
Temur Control,http://www.mtgtop8.com/event?e=26852&d=409258&f=MO,manu_chao,1491,1879,59.95,730
Temur Reclamation,http://www.mtgtop8.com/event?e=26824&d=408444&f=MO,Sawada Ken,1041,1436,59.95,697
Temur Reclamation,http://www.mtgtop8.com/event?e=26805&d=408085&f=MO,Lavaridge,1375,1707,59.95,665
UW Control,http://www.mtgtop8.com/event?e=27353&d=416911&f=MO,Supercazzola,909,1064,59.95,465
Temur Reclamation,http://www.mtgtop8.com/event?e=26729&d=407150&f=MO,Kanazawa Satohito,917,1284,59.95,560
Temur Reclamation,http://www.mtgtop8.com/event?e=26717&d=406985&f=MO,Lavaridge,1295,1655,59.95,576
Temur Reclamation,http://www.mtgtop8.com/event?e=26729&d=407153&f=MO,Kojima Youichiro,1356,1701,59.95,584
UW Control,http://www.mtgtop8.com/event?e=27147&d=413556&f=MO,greenboy011,973,1122,34.95,357
UW Control,http://www.mtgtop8.com/event?e=27198&d=414006&f=MO,Nagai Shinichi,897,1108,59.95,523
UW Control,http://www.mtgtop8.com/event?e=27128&d=413356&f=MO,Suzuki Hayao,1055,1235,59.95,362
UW Control,http://www.mtgtop8.com/event?e=27247&d=414468&f=MO,Fukudome Yuu,872,996,59.95,418
Uw Control,http://www.mtgtop8.com/event?e=27098&d=413067&f=MO,Gabriele Costa,1213,1403,59.95,526
UW Control,http://www.mtgtop8.com/event?e=27022&d=411741&f=MO,Toastxp,924,1089,59.95,353
UW Control,http://www.mtgtop8.com/event?e=27309&d=416307&f=MO,Watanabe Kenta,926,1017,34.95,270
UW Control,http://www.mtgtop8.com/event?e=27012&d=411675&f=MO,Janh,1037,1147,59.95,420
UW Control,http://www.mtgtop8.com/event?e=26932&d=410198&f=MO,audio336,756,853,59.95,412
UW Control,http://www.mtgtop8.com/event?e=26973&d=411211&f=MO,Tsukamoto Tsubasa,830,931,59.95,359
UW Control,http://www.mtgtop8.com/event?e=26931&d=410192&f=MO,Fukudome Yuu,872,997,59.95,418
Sultai Control,http://www.mtgtop8.com/event?e=27017&d=411717&f=MO,Niwa Keita,1340,1433,59.95,558
Sultai Control,http://www.mtgtop8.com/event?e=27181&d=413848&f=MO,Pelvin_,1689,1768,59.95,457
Bug Control,http://www.mtgtop8.com/event?e=26679&d=406568&f=MO,Hosokawa Yuuya,1216,1284,59.95,544
Scapeshift,http://www.mtgtop8.com/event?e=26840&d=409095&f=MO,SSkarm,1158,1492,59.95,400
Sultai Reclamation,http://www.mtgtop8.com/event?e=27353&d=416913&f=MO,SpikeYou,1305,1385,59.95,586
UW Control,http://www.mtgtop8.com/event?e=26678&d=406564&f=MO,Ganksyou,1192,1352,59.95,449
Sultai Control,http://www.mtgtop8.com/event?e=26966&d=411120&f=MO,TSPJendrek,1465,1613,59.95,595
Sultai Control,http://www.mtgtop8.com/event?e=27344&d=416803&f=MO,Yamazaki Takefumi,1314,1409,59.95,558
Sultai Control,http://www.mtgtop8.com/event?e=26675&d=406532&f=MO,MadMaxErnst,1102,1196,59.95,582
Sultai Reclamation,http://www.mtgtop8.com/event?e=26874&d=409498&f=MO,Hosokawa Yuuya,1140,1185,59.95,526
UW Control,http://www.mtgtop8.com/event?e=27081&d=412901&f=MO,Iso Takuto,775,954,59.95,402
Sultai Control,http://www.mtgtop8.com/event?e=26756&d=407484&f=MO,harukispecial,1231,1387,59.95,391
Uw Control,http://www.mtgtop8.com/event?e=26791&d=407918&f=MO,Yann Belmer,1180,1317,59.95,412
Sultai Control,http://www.mtgtop8.com/event?e=27233&d=414323&f=MO,kanister,1402,1535,59.95,615
Scapeshift,http://www.mtgtop8.com/event?e=26717&d=406991&f=MO,Zar0s,1276,1628,59.95,485
Sultai Reclamation,http://www.mtgtop8.com/event?e=27081&d=412891&f=MO,Yamazaki Takefumi,1207,1243,59.95,571
Scapeshift,http://www.mtgtop8.com/event?e=26678&d=406563&f=MO,Zar0s,1313,1664,59.95,556
UW Meddling Stoneblade,http://www.mtgtop8.com/event?e=26914&d=409927&f=MO,PhantasmalBear,968,1110,59.95,389
Scapeshift,http://www.mtgtop8.com/event?e=26679&d=406570&f=MO,Itou Daiki,900,1163,34.95,236
UWx Midrange,http://www.mtgtop8.com/event?e=27128&d=413360&f=MO,Kakuda Wataru,1133,1582,59.95,329
Urza,http://www.mtgtop8.com/event?e=27017&d=411716&f=MO,Akazaki Daigo,793,998,34.95,302
Bant Stoneblade,http://www.mtgtop8.com/event?e=27243&d=414439&f=MO,Tommaso Altobel,1352,1531,59.95,560
Urza,http://www.mtgtop8.com/event?e=27242&d=414428&f=MO,thedoc96,910,1094,59.95,339
Scapeshift,http://www.mtgtop8.com/event?e=26678&d=406559&f=MO,katuo079595,1226,1579,59.95,439
Urza,http://www.mtgtop8.com/event?e=27330&d=416577&f=MO,MrRaeb,1515,1662,59.95,674
Snow Bant Control,http://www.mtgtop8.com/event?e=26791&d=407919&f=MO,Fabien Gauthier,1248,1426,59.95,571
8+ Racks,http://www.mtgtop8.com/event?e=27296&d=416184&f=MO,Kerrick_,587,644,34.95,153
Jeskai Control,http://www.mtgtop8.com/event?e=26706&d=406839&f=MO,polinasgiuleppe,1160,1585,59.95,360
Jeskai Control,http://www.mtgtop8.com/event?e=27135&d=413445&f=MO,Hamasaki Kazuhisa,950,1446,59.95,308
8+ Racks,http://www.mtgtop8.com/event?e=27101&d=413089&f=MO,Esqpoe,668,718,34.95,151
Pyro Prison,http://www.mtgtop8.com/event?e=26675&d=406534&f=MO,MrJayngles,663,776,59.95,460
Rakdos Smallpox,http://www.mtgtop8.com/event?e=27352&d=416890&f=MO,Torrini Stefano,1007,1090,34.95,211
Blue Moon,http://www.mtgtop8.com/event?e=26914&d=409925&f=MO,SpoonDonkey,762,1146,34.95,180
Simic Reclamation,http://www.mtgtop8.com/event?e=26706&d=406838&f=MO,DokeshiCS,1205,1255,59.95,455
Mardu Midrange,http://www.mtgtop8.com/event?e=26706&d=406841&f=MO,JRDC14,972,1358,59.95,411
Jund Ramp,http://www.mtgtop8.com/event?e=26756&d=407487&f=MO,Piccio36,969,1000,34.95,241
8 Racks,http://www.mtgtop8.com/event?e=26977&d=411250&f=MO,Nallemon,682,691,34.95,164
Dredge,http://www.mtgtop8.com/event?e=27318&d=416421&f=MO,Tanaka Kazuma,443,596,34.95,128
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27021&d=411736&f=MO,BigBaranoia,832,913,59.95,467
Mardu Pyromancer,http://www.mtgtop8.com/event?e=26791&d=407913&f=MO,Thomas Meunier,762,1197,59.95,408
UB Control,http://www.mtgtop8.com/event?e=27147&d=413553&f=MO,janssiekees,1223,1265,34.95,324
Dredge,http://www.mtgtop8.com/event?e=27404&d=417455&f=MO,Thomas Pfister,434,586,34.95,145
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=26678&d=406566&f=MO,tylerjjobrien,1437,2111,59.95,736
Dredge,http://www.mtgtop8.com/event?e=27404&d=417453&f=MO,Benjamin Borgmann,609,769,34.95,114
Dredge,http://www.mtgtop8.com/event?e=27192&d=413946&f=MO,Dominic Marsili,550,730,34.95,146
Dredge,http://www.mtgtop8.com/event?e=27247&d=414467&f=MO,Hatanaka Tsubasa,476,646,34.95,157
Dredge,http://www.mtgtop8.com/event?e=27296&d=416186&f=MO,AndersPovirk,539,632,34.95,114
Dredge,http://www.mtgtop8.com/event?e=27152&d=413635&f=MO,Stefano Poli,557,671,34.95,126
Dredge,http://www.mtgtop8.com/event?e=27184&d=413875&f=MO,liftwhenready,418,528,34.95,118
Dredge,http://www.mtgtop8.com/event?e=27216&d=414131&f=MO,Kenny Chansin,673,804,34.95,98
Dredge,http://www.mtgtop8.com/event?e=27161&d=413698&f=MO,toondoslav,597,761,34.95,128
Dredge,http://www.mtgtop8.com/event?e=27233&d=414327&f=MO,scipios,1201,1283,59.95,467
Dredge,http://www.mtgtop8.com/event?e=27247&d=414466&f=MO,Hamahata Naoya,476,644,34.95,157
Dredge,http://www.mtgtop8.com/event?e=27106&d=413188&f=MO,Milled_,475,558,34.95,115
Dredge,http://www.mtgtop8.com/event?e=27098&d=413070&f=MO,Stefano Poli,550,722,34.95,122
Dredge,http://www.mtgtop8.com/event?e=27236&d=414349&f=MO,Pierre Faedi,445,613,34.95,139
Dredge,http://www.mtgtop8.com/event?e=27022&d=411740&f=MO,juzam_gin,475,559,34.95,115
Dredge,http://www.mtgtop8.com/event?e=27021&d=411737&f=MO,Xuxa,467,493,34.95,92
Dredge,http://www.mtgtop8.com/event?e=26805&d=408081&f=MO,Sodeq,597,761,34.95,128
Dredge,http://www.mtgtop8.com/event?e=26931&d=410193&f=MO,Hatanaka Tsubasa,492,616,34.95,144
Heliod Scales,http://www.mtgtop8.com/event?e=27403&d=417439&f=MO,Jirouette,596,714,34.95,208
Dredge,http://www.mtgtop8.com/event?e=27021&d=411731&f=MO,PRGJJAR,529,616,34.95,120
Creatures Toolbox,http://www.mtgtop8.com/event?e=27417&d=417639&f=MO,Matsuo Taichi,697,1920,34.95,183
Heliod Life,http://www.mtgtop8.com/event?e=26964&d=411091&f=MO,Nakamura Kenta,727,1383,34.95,187
Golgari Yawgmoth,http://www.mtgtop8.com/event?e=27098&d=413073&f=MO,Leonardo Lenzetti,373,1538,9.95,93
Creatures Toolbox,http://www.mtgtop8.com/event?e=27330&d=416570&f=MO,Laplasjan,634,1866,34.95,196
Creatures Toolbox,http://www.mtgtop8.com/event?e=27075&d=412819&f=MO,Yagi Hitoshi,788,1739,34.95,186
Heliod Life,http://www.mtgtop8.com/event?e=27204&d=414040&f=MO,Mineo Tomoya,614,1813,34.95,210
Creatures Toolbox,http://www.mtgtop8.com/event?e=27353&d=416909&f=MO,katobu,571,689,34.95,215
Creatures Toolbox,http://www.mtgtop8.com/event?e=27242&d=414426&f=MO,AceTrainerBlue,373,1538,9.95,93
Golgari Yawgmoth,http://www.mtgtop8.com/event?e=27152&d=413633&f=MO,Leonardo Lenzetti,373,1538,9.95,93
Creatures Toolbox,http://www.mtgtop8.com/event?e=27309&d=416301&f=MO,Endou Tadashi,491,1732,9.95,117
Devoted Company,http://www.mtgtop8.com/event?e=27404&d=417449&f=MO,Leonard Dreyer,574,1813,34.95,153
Heliod Life,http://www.mtgtop8.com/event?e=27309&d=416305&f=MO,Nakamura Kenta,725,1381,34.95,186
Creatures Toolbox,http://www.mtgtop8.com/event?e=26931&d=410191&f=MO,Imai Yuutaro,698,1832,34.95,115
Creatures Toolbox,http://www.mtgtop8.com/event?e=26840&d=409093&f=MO,Laplasjan,634,1869,34.95,196
Heliod Company,http://www.mtgtop8.com/event?e=27235&d=414345&f=MO,Watthe,564,676,34.95,195
Eldritch Toolbox,http://www.mtgtop8.com/event?e=26820&d=408366&f=MO,Koashi Hiroyuki,584,2173,59.95,399
Chord Toolbox,http://www.mtgtop8.com/event?e=26840&d=409092&f=MO,Kurusu,920,2292,59.95,372
Heliod Life,http://www.mtgtop8.com/event?e=26756&d=407483&f=MO,ThePurpleMage,843,1565,34.95,209
Amulet Titan,http://www.mtgtop8.com/event?e=27344&d=416805&f=MO,Kobayashi Yuuki,744,751,34.95,184
Heliod Life,http://www.mtgtop8.com/event?e=26729&d=407154&f=MO,Goryou Akira,806,1456,34.95,201
Amulet Titan,http://www.mtgtop8.com/event?e=27404&d=417447&f=MO,Daniel Hüsges,771,759,34.95,181
Amulet Beast,http://www.mtgtop8.com/event?e=27300&d=416222&f=MO,Alexandre Andouard,843,833,59.95,269
Amulet Titan,http://www.mtgtop8.com/event?e=27233&d=414317&f=MO,medvedev,758,1040,34.95,183
Amulet Titan,http://www.mtgtop8.com/event?e=27233&d=414318&f=MO,calheiros,806,807,59.95,321
Amulet Beast,http://www.mtgtop8.com/event?e=27199&d=414010&f=MO,Alexandre Andouard,843,833,59.95,270
Amulet Titan,http://www.mtgtop8.com/event?e=27233&d=414329&f=MO,Moniz0801,807,1089,34.95,187
Amulet Titan,http://www.mtgtop8.com/event?e=27204&d=414039&f=MO,Yamamoto Junnosuke,694,699,34.95,257
Ad Nauseam,http://www.mtgtop8.com/event?e=27257&d=414573&f=MO,__matsugan,565,802,34.95,134
Ad Nauseam,http://www.mtgtop8.com/event?e=27300&d=416221&f=MO,Thomas Bagdadlian,577,807,34.95,147
Amulet Titan,http://www.mtgtop8.com/event?e=27161&d=413696&f=MO,Lukas261997,779,789,34.95,338
Ad Nauseam,http://www.mtgtop8.com/event?e=27233&d=414322&f=MO,bennybo,523,747,34.95,121
Ad Nauseam,http://www.mtgtop8.com/event?e=27233&d=414321&f=MO,Sodeq,509,725,34.95,121
Amulet Titan Wakanda For Ever,http://www.mtgtop8.com/event?e=27118&d=413300&f=MO,Jérémy Morel,777,777,34.95,320
Ad Nauseam,http://www.mtgtop8.com/event?e=27204&d=414041&f=MO,Miura Akiyoshi,568,805,34.95,149
Ad Nauseam,http://www.mtgtop8.com/event?e=27410&d=417520&f=MO,Chuckles1248,530,769,34.95,126
Amulet Titan,http://www.mtgtop8.com/event?e=26874&d=409499&f=MO,Joseph Brianne Bacleon,854,864,34.95,226
Amulet Titan,http://www.mtgtop8.com/event?e=27247&d=414471&f=MO,Sasaki Yuusuke,665,655,34.95,249
Ad Nauseam,http://www.mtgtop8.com/event?e=27410&d=417518&f=MO,TebbeBear,509,739,34.95,119
Ad Nauseam,http://www.mtgtop8.com/event?e=27184&d=413881&f=MO,Ritzulz,529,765,34.95,126
Ad Nauseam,http://www.mtgtop8.com/event?e=27233&d=414330&f=MO,__matsugan,586,812,34.95,144
Amulet Titan,http://www.mtgtop8.com/event?e=26791&d=407914&f=MO,Théo Moutier,717,716,34.95,178
Amulet Titan,http://www.mtgtop8.com/event?e=27160&d=413694&f=MO,Kawamoto Ryouta,766,764,34.95,298
Amulet Titan,http://www.mtgtop8.com/event?e=26791&d=407917&f=MO,Pierre-emmanuel Cousty,820,827,59.95,337
Amulet Titan,http://www.mtgtop8.com/event?e=27081&d=412893&f=MO,Hosokawa Akira,700,697,34.95,184
Amulet Titan,http://www.mtgtop8.com/event?e=27081&d=412899&f=MO,Noguchi Atsushi,757,768,34.95,305
Ad Nauseam,http://www.mtgtop8.com/event?e=27106&d=413194&f=MO,__matsugan,581,813,34.95,126
Ad Nauseam,http://www.mtgtop8.com/event?e=27135&d=413451&f=MO,Shiraishi Mitsuharu,540,787,34.95,146
Ad Nauseam,http://www.mtgtop8.com/event?e=27235&d=414344&f=MO,Henryk,562,795,34.95,154
Ad Nauseam,http://www.mtgtop8.com/event?e=26874&d=409502&f=MO,Shiraishi Mitsuharu,553,788,34.95,153
Ad Nauseam,http://www.mtgtop8.com/event?e=26805&d=408082&f=MO,SparTaNxX,581,819,34.95,124
Ad Nauseam,http://www.mtgtop8.com/event?e=26860&d=409356&f=MO,Haraguchi Satoshi,589,819,34.95,300
Ad Nauseam,http://www.mtgtop8.com/event?e=27081&d=412894&f=MO,Shiraishi Mitsuharu,499,739,34.95,97
Valakut,http://www.mtgtop8.com/event?e=27257&d=414574&f=MO,zumekun19850204,1158,1339,59.95,514
Valakut,http://www.mtgtop8.com/event?e=27242&d=414438&f=MO,ProfessorAnthrax,585,787,34.95,138
Valakut,http://www.mtgtop8.com/event?e=27257&d=414577&f=MO,SourceOdin,569,705,34.95,215
Valakut,http://www.mtgtop8.com/event?e=27344&d=416804&f=MO,Iseya Akihiro,550,635,34.95,139
Valakut,http://www.mtgtop8.com/event?e=27380&d=417153&f=MO,Kakumoto Ryouta,1078,1249,59.95,526
Valakut,http://www.mtgtop8.com/event?e=27330&d=416571&f=MO,musasabi,570,709,34.95,226
Valakut,http://www.mtgtop8.com/event?e=27309&d=416300&f=MO,Okada Ryouya,678,870,34.95,118
Valakut,http://www.mtgtop8.com/event?e=27233&d=414326&f=MO,musasabi,562,700,34.95,226
Valakut,http://www.mtgtop8.com/event?e=27101&d=413087&f=MO,tcgshin,631,835,34.95,153
Valakut,http://www.mtgtop8.com/event?e=27147&d=413552&f=MO,SgtMcMuffins,631,824,34.95,153
Valakut,http://www.mtgtop8.com/event?e=26874&d=409501&f=MO,Iseya Akihiro,568,711,34.95,132
Mill,http://www.mtgtop8.com/event?e=27181&d=413846&f=MO,Coomback,591,691,34.95,200
UB Mill,http://www.mtgtop8.com/event?e=26659&d=406401&f=MO,Chiba Kazuya,581,674,34.95,129
Valakut,http://www.mtgtop8.com/event?e=27106&d=413190&f=MO,Capriccioso,550,685,34.95,196
UB Mill,http://www.mtgtop8.com/event?e=27387&d=417211&f=MO,Chiba Kazuya,512,585,9.95,116
UB Mill,http://www.mtgtop8.com/event?e=27410&d=417523&f=MO,D00mwake,623,671,34.95,188
Valakut,http://www.mtgtop8.com/event?e=27147&d=413557&f=MO,Zar0s,553,685,34.95,212
UB Mill,http://www.mtgtop8.com/event?e=27135&d=413447&f=MO,Kawasaki Kyouhei,675,769,34.95,183
Infect,http://www.mtgtop8.com/event?e=27296&d=416190&f=MO,POC,492,569,34.95,173
UB Mill,http://www.mtgtop8.com/event?e=26932&d=410199&f=MO,tibalt_of_red_sub,575,631,9.95,123
Infect,http://www.mtgtop8.com/event?e=27410&d=417512&f=MO,ThekingFor1000years,613,729,34.95,247
Infect,http://www.mtgtop8.com/event?e=27257&d=414576&f=MO,toondoslav,629,731,34.95,322
UB Mill,http://www.mtgtop8.com/event?e=27233&d=414335&f=MO,Delthar,718,783,34.95,172
UB Mill,http://www.mtgtop8.com/event?e=27341&d=416780&f=MO,Orita Tomoharu,783,834,34.95,204
UB Mill,http://www.mtgtop8.com/event?e=27081&d=412895&f=MO,Suzuki Takahiro,844,861,34.95,183
Infect,http://www.mtgtop8.com/event?e=27184&d=413882&f=MO,Wooday,460,569,9.95,115
Infect,http://www.mtgtop8.com/event?e=27107&d=413189&f=MO,Haraguchi Satoshi,748,840,34.95,256
Infect,http://www.mtgtop8.com/event?e=26977&d=411254&f=MO,TuggaNaxos,779,840,34.95,129
Infect,http://www.mtgtop8.com/event?e=26756&d=407489&f=MO,ThekingFor1000years,616,727,34.95,273
UR Storm,http://www.mtgtop8.com/event?e=27353&d=416906&f=MO,hugofreitas1,212,452,9.95,76
UR Storm,http://www.mtgtop8.com/event?e=27352&d=416895&f=MO,Ashwoth James,212,519,9.95,70
UR Storm,http://www.mtgtop8.com/event?e=27101&d=413097&f=MO,hugofreitas1,212,529,9.95,70
UR Storm,http://www.mtgtop8.com/event?e=27198&d=414001&f=MO,Cai Nan,210,450,9.95,71
UR Storm,http://www.mtgtop8.com/event?e=27135&d=413439&f=MO,Cai Nan,210,458,9.95,71
UR Storm,http://www.mtgtop8.com/event?e=26852&d=409257&f=MO,derramedefogo,209,527,9.95,68
Infect,http://www.mtgtop8.com/event?e=27081&d=412876&f=MO,Koga Ichirou,581,953,34.95,196
Elves,http://www.mtgtop8.com/event?e=27352&d=416894&f=MO,Bonali Simone,535,585,34.95,170
Gift Storm,http://www.mtgtop8.com/event?e=27181&d=413851&f=MO,Jujutm,211,517,9.95,72
Elves,http://www.mtgtop8.com/event?e=27233&d=414334&f=MO,Nekonii,539,561,34.95,165
Elves,http://www.mtgtop8.com/event?e=27181&d=413845&f=MO,Shiva,412,562,34.95,113
Elves,http://www.mtgtop8.com/event?e=27147&d=413555&f=MO,Tarrasque1,428,473,34.95,148
Elves Umbral Combo,http://www.mtgtop8.com/event?e=27235&d=414347&f=MO,Shiva,416,562,34.95,113
Allosaurus Combo,http://www.mtgtop8.com/event?e=27242&d=414420&f=MO,NuclearAdam,422,457,34.95,146
CopyCat,http://www.mtgtop8.com/event?e=27341&d=416779&f=MO,Tubouchi?yuuichi,807,1304,34.95,204
Allosaurus Combo,http://www.mtgtop8.com/event?e=26833&d=408548&f=MO,Handou Shinnosuke,489,533,59.95,434
CopyCat,http://www.mtgtop8.com/event?e=26678&d=406562&f=MO,RodeoJones,1066,1532,59.95,802
Jeskai Ascendancy,http://www.mtgtop8.com/event?e=27135&d=413446&f=MO,Takahashi Masato,520,1492,34.95,203
Jeskai Ascendancy,http://www.mtgtop8.com/event?e=26886&d=409618&f=MO,Ishizu Kyohei,426,1700,34.95,157
Ur Kiki,http://www.mtgtop8.com/event?e=27152&d=413631&f=MO,Simone Lazzini,711,1173,34.95,161
Living End,http://www.mtgtop8.com/event?e=26713&d=406952&f=MO,Saito Takayuki,543,622,59.95,411
Living End,http://www.mtgtop8.com/event?e=27017&d=411719&f=MO,Nagata Akira,396,532,34.95,239
Belcher,http://www.mtgtop8.com/event?e=27410&d=417522&f=MO,SKK,405,621,34.95,211
Elves,http://www.mtgtop8.com/event?e=27403&d=417442&f=MO,Shiva,412,562,34.95,113
Possibility Storm,http://www.mtgtop8.com/event?e=27380&d=417154&f=MO,Zudin Rodion,1480,1606,59.95,643
Dimir Inverter,http://www.mtgtop8.com/event?e=27341&d=416781&f=MO,Shima Takuya,573,794,34.95,235
Give tokens,http://www.mtgtop8.com/event?e=26679&d=406569&f=MO,Tanida Yoshiyuki,715,834,34.95,337
Naya Through the Breach,http://www.mtgtop8.com/event?e=27212&d=414112&f=MO,Yamanashi Takeshi,798,900,34.95,108
Balance,http://www.mtgtop8.com/event?e=26675&d=406535&f=MO,babamm,636,724,34.95,294
Give Tokens,http://www.mtgtop8.com/event?e=27198&d=413998&f=MO,Tanida Yoshiyuki,746,868,59.95,411
